"","X.1","X","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"1834",1834,1834,"Pierre-Emile Højbjerg","21","SOU","CHE","False",0,0,0,0,1618.8927002,1858.82580566,"Midfielder",44,20.95,6.45000000000007,14.75,4.22499999999999,"2019-01-02 19:45:00","night kick-off",3.22916666666667,2,2,1.25,0.75,1.125,1.875,2.5,0,0.340909090909091,0,0,0,0,0,0,0,0.340909090909091,"2018/2019"
"1835",1835,1835,"Pierre-Emile Højbjerg","22","SOU","LEI","False",0,0,0,0,1625.75634766,1701.98962402,"Midfielder",44,17.8,4.65000000000007,12.75,3.52499999999999,"2019-01-12 15:00:00","afternoon kick-off",9.80208333333333,1.25,1.5,1,0.5,1,1.75,2,0,0.517241379310345,0,0,0,0,0,0,0,0.517241379310345,"2018/2019"
"1836",1836,1836,"Pierre-Emile Højbjerg","23","SOU","EVE","True",2,0,0,90,1637.13195801,1694.20129395,"Midfielder",44,11.3,0.350000000000072,8.75,2.04999999999999,"2019-01-19 15:00:00","afternoon kick-off",7,1,1.5,1.75,0.75,1,1.125,1,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1837",1837,1837,"Pierre-Emile Højbjerg","24","SOU","CRY","True",1,0,0,83,1645.28759766,1656.18615723,"Midfielder",44,16.1,5.00000000000007,8.75,2.99999999999999,"2019-01-30 19:45:00","night kick-off",11.1979166666667,1.25,1.25,1.5,1.75,1.5,0.625,1.5,0,0,0,0,0,0,0,0,0,0.517241379310345,"2018/2019"
"1838",1838,1838,"Pierre-Emile Højbjerg","25","SOU","BUR","False",0,0,0,0,1643.93359375,1632.57995605,"Midfielder",44,5.25000000000003,9.15000000000007,3.75,1.82499999999999,"2019-02-02 15:00:00","afternoon kick-off",2.80208333333333,1.25,0.75,1.5,1,1.75,1.875,0.75,0,0,0,0,0,0,0,0,0,1.04046242774566,"2018/2019"
"1839",1839,1839,"Pierre-Emile Højbjerg","26","SOU","CAR","True",2,0,0,90,1645.30627441,1565.02160645,"Midfielder",44,5.25000000000003,9.15000000000007,3.75,1.82499999999999,"2019-02-09 15:00:00","afternoon kick-off",7,1.5,1,0.785714285714286,1.25,1.75,0.785714285714286,0.75,0,0,0,0,0,0,0,0,0,1.04046242774566,"2018/2019"
"1840",1840,1840,"Pierre-Emile Højbjerg","27","SOU","ARS","False",2,0,0,90,1635.421875,1839.22961426,"Midfielder",44,11.75,17.0500000000001,8.75,3.77499999999999,"2019-02-24 14:05:00","lunchtime kick-off",14.9618055555556,1.25,1.25,1.75,1.25,1.125,1.625,1.25,0,0,0,0,0,0,0,0,0,1.36882129277567,"2018/2019"
"1841",1841,1841,"Pierre-Emile Højbjerg","28","SOU","FUL","True",3,0,0,90,1631.88085938,1559.84106445,"Midfielder",44,10.9,19.7500000000001,10,4.07499999999999,"2019-02-27 19:45:00","night kick-off",3.23611111111111,0.75,1.5,1.25,2.5,0.625,0.5,1.25,0,0,0,0,0,0,0,0,0,1.71102661596958,"2018/2019"
"1842",1842,1842,"Pierre-Emile Højbjerg","29","SOU","MUN","False",2,0,0,90,1638.75366211,1868.40576172,"Midfielder",44,12.55,16.8250000000001,6.5,3.59999999999999,"2019-03-02 15:00:00","afternoon kick-off",2.80208333333333,1,1.25,1.75,0.25,0.875,2.125,1.75,0,0,0,0,0,0,0,0,0,1.33333333333333,"2018/2019"
"1843",1843,1843,"Pierre-Emile Højbjerg","30","SOU","TOT","True",1,0,0,90,1643.19897461,1899.38452148,"Midfielder",44,16.2,20.1750000000001,8.5,4.49999999999999,"2019-03-09 15:00:00","afternoon kick-off",7,1.25,1.75,1.25,1.5,0.5,0.75,2.25,0,0,0.0320524943526834,0,0.0320524943526834,0.0320524943526834,0.0780836585909129,0.0712068472057582,1.5,1.25,"2018/2019"
"1844",1844,1844,"Pierre-Emile Højbjerg","32","SOU","BHA","False",11,0,0,90,1668.11425781,1640.80004883,"Midfielder",44,12.45,16.2250000000001,5,3.37499999999999,"2019-03-30 15:00:00","afternoon kick-off",21,1.5,1.5,1.25,1.5,1,1.125,2,0,0,0.0399499477352947,0,0.0399499477352947,0.0618254782166333,0.0583563297986985,0.0658503845334053,1.25,1,"2018/2019"
"1845",1845,1845,"Pierre-Emile Højbjerg","33","SOU","LIV","True",5,0,1,90,1677.23327637,1982.77209473,"Midfielder",44,18.25,12.0250000000001,14.5,4.49999999999999,"2019-04-05 20:00:00","night kick-off",6.20833333333333,1.75,1,2,1,1.625,2,4.25,0,0,0.144029725342989,0.25,0.144029725342989,0.185098167508841,0.084462955594063,0.0729507319629193,1.5,0.75,"2018/2019"
"1846",1846,1846,"Pierre-Emile Højbjerg","34","SOU","WOL","True",2,0,0,90,1677.07897949,1693.07592773,"Midfielder",44,22.05,17.1750000000001,18.5,5.79999999999999,"2019-04-13 15:00:00","afternoon kick-off",7.79166666666667,1.5,1.75,1.25,1,1.125,1.375,4.75,0,0.25,0.149323251098394,0.25,0.149323251098394,0.263309783302248,0.144887521862984,0.194875184446573,2,1.25,"2018/2019"
"1847",1847,1847,"Pierre-Emile Højbjerg","35","SOU","NEW","False",2,0,0,90,1688.43347168,1685.09289551,"Midfielder",44,20.7,14.2500000000001,17.25,5.24999999999999,"2019-04-20 17:30:00","afternoon kick-off",7.10416666666667,1.75,1.25,0.75,1.25,1.625,1,4.75,0,0.25,0.140342170372605,0.25,0.140342170372605,0.315072358585894,0.319617703557015,0.173494528979063,1.75,1,"2018/2019"
"1848",1848,1848,"Pierre-Emile Højbjerg","35","SOU","WAT","False",2,0,0,90,1679.21447754,1709.21655273,"Midfielder",44,21.85,12.8750000000001,16.25,5.12499999999999,"2019-04-23 19:45:00","night kick-off",3.09375,1.5,1.75,1.75,1.25,1.125,1.125,5,0,0.25,0.123784085735679,0.25,0.123784085735679,0.237150302156806,0.432983919978142,0.15161900036037,1.5,0.75,"2018/2019"
"1849",1849,1849,"Pierre-Emile Højbjerg","36","SOU","BOU","True",6,0,1,90,1682.05749512,1674.19726562,"Midfielder",44,17.1,10.4500000000001,5.5,3.32499999999999,"2019-04-27 15:00:00","afternoon kick-off",3.80208333333333,1.5,2,1.5,1.5,0.875,0.625,2.75,0,0.25,0.0172602366656065,0,0.0172602366656065,0.249178720638156,0.638795778155327,0.121924452483654,1,0.5,"2018/2019"
"1850",1850,1850,"Pierre-Emile Højbjerg","37","SOU","WHU","False",2,0,0,90,1675.78063965,1688.74255371,"Midfielder",44,20.85,11.9250000000001,8,4.07499999999999,"2019-05-04 15:00:00","afternoon kick-off",7,2,2,1,1.5,1.125,0.875,3,0,0.25,0.0292799631133676,0,0.0292799631133676,0.13305474165827,0.614037327468395,0.0483752638101577,1,1,"2018/2019"
"1851",1851,1851,"Pierre-Emile Højbjerg","38","SOU","HUD","True",2,0,0,90,1679.39855957,1515.80639648,"Midfielder",44,20.95,12.3250000000001,7.25,4.04999999999999,"2019-05-12 15:00:00","afternoon kick-off",8,1.25,2.5,0.5,3,0.625,0.25,3,0,0.25,0.0240676924586296,0,0.0240676924586296,0.0326542975381017,0.447893750853837,0.0483752638101577,0.75,1,"2018/2019"
"1852",1852,1852,"Hugo Lloris","5","TOT","LIV","True",0,0,0,0,1916.29187012,1927.13830566,"Goalkeeper",55,16.45,7.92699239582362e-14,0,1.64999999999999,"2018-09-15 12:30:00","lunchtime kick-off",12.8541666666667,2.25,1,2.25,0.25,1.75,2.25,2.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1853",1853,1853,"Hugo Lloris","6","TOT","BHA","False",0,0,0,0,1895.5838623,1628.03613281,"Goalkeeper",54,12.35,7.92699239582362e-14,0,1.24999999999999,"2018-09-22 17:30:00","afternoon kick-off",7.20833333333333,2,1.25,1.75,1.75,1.125,1.125,2.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1854",1854,1854,"Hugo Lloris","7","TOT","HUD","False",0,0,0,0,1899.04748535,1543.91479492,"Goalkeeper",54,7.90000000000003,7.92699239582362e-14,0,0.799999999999994,"2018-09-29 15:00:00","afternoon kick-off",6.89583333333333,1.75,1.25,0.5,1.25,1.25,0.625,1.75,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1855",1855,1855,"Hugo Lloris","8","TOT","CAR","True",9,0,0,90,1886.67089844,1543.01574707,"Goalkeeper",54,2.75335310107039e-14,7.92699239582362e-14,0,-5.77315972805081e-15,"2018-10-06 15:00:00","afternoon kick-off",7,1.5,1.25,1,3.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1856",1856,1856,"Hugo Lloris","9","TOT","WHU","False",8,0,0,90,1887.78173828,1661.36047363,"Goalkeeper",54,9.50000000000003,7.92699239582362e-14,0,0.949999999999994,"2018-10-20 15:00:00","afternoon kick-off",14,1.5,0.75,1.5,0.75,1.75,1.375,2.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1857",1857,1857,"Hugo Lloris","10","TOT","MCI","True",3,0,0,90,1891.8885498,1978.15222168,"Goalkeeper",54,17.5,7.92699239582362e-14,0,1.74999999999999,"2018-10-29 20:00:00","night kick-off",9.20833333333333,1.5,0.25,3,0,2.375,2,4.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1858",1858,1858,"Hugo Lloris","11","TOT","WOL","False",2,0,0,90,1884.69006348,1614.37036133,"Goalkeeper",54,25.65,7.92699239582362e-14,0,2.57499999999999,"2018-11-03 19:45:00","night kick-off",4.98958333333333,1,0.25,0.75,0.75,1.75,1.125,5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1859",1859,1859,"Hugo Lloris","12","TOT","CRY","False",9,0,0,90,1888.77282715,1643.74206543,"Goalkeeper",54,34.55,7.92699239582362e-14,0,3.47499999999999,"2018-11-10 17:30:00","afternoon kick-off",6.90625,1.25,0.75,0.75,2,1.75,0.25,5.5,0,0,0,0,0,0,0.0382426148280501,0,0,0,"2018/2019"
"1860",1860,1860,"Hugo Lloris","13","TOT","CHE","True",2,0,0,90,1892.57885742,1867.59533691,"Goalkeeper",54,33.9,7.92699239582362e-14,0,3.39999999999999,"2018-11-24 17:30:00","afternoon kick-off",14,1.25,0.75,2.25,0.75,1.875,1.625,5.5,0,0,0,0,0,0,0.0133560420945287,0,0,0,"2018/2019"
"1861",1861,1861,"Hugo Lloris","14","TOT","ARS","False",0,0,0,90,1905.36047363,1842.25305176,"Goalkeeper",54,28.1,7.92699239582362e-14,0,2.82499999999999,"2018-12-02 14:05:00","lunchtime kick-off",7.85763888888889,1.75,1,1.5,1.25,1.75,1.5,4,0,0,0,0,0,0.109028935432434,0.109028935432434,0,0,0,"2018/2019"
"1862",1862,1862,"Hugo Lloris","15","TOT","SOU","True",3,0,0,90,1893.96435547,1618.11376953,"Goalkeeper",54,24.65,7.92699239582362e-14,0,2.47499999999999,"2018-12-05 20:00:00","night kick-off",3.24652777777778,2.25,1.75,1.5,3,1.75,0.5,3.25,0,0,0,0,0,0,0.109028935432434,0,0,0,"2018/2019"
"1863",1863,1863,"Hugo Lloris","16","TOT","LEI","False",7,0,0,90,1896.36962891,1693.76818848,"Goalkeeper",54,22.8,7.92699239582362e-14,0,2.27499999999999,"2018-12-08 19:45:00","night kick-off",2.98958333333333,2.25,1.5,1,0.5,1.625,1.5,3.5,0,0,0,0,0,0.0170436911284923,0.126072626560926,0,0,0,"2018/2019"
"1864",1864,1864,"Hugo Lloris","17","TOT","BUR","True",6,0,0,90,1907.22680664,1616.76208496,"Goalkeeper",54,18.35,7.92699239582362e-14,0,1.84999999999999,"2018-12-15 15:00:00","afternoon kick-off",6.80208333333333,2.5,1.5,0.75,1.75,1.625,0.5,3,0,0,0,0,0,0,0.126072626560926,0,0,0,"2018/2019"
"1865",1865,1865,"Hugo Lloris","18","TOT","EVE","False",1,0,0,90,1908.8359375,1697.36645508,"Goalkeeper",54,16.6,7.92699239582362e-14,0,1.67499999999999,"2018-12-23 16:00:00","afternoon kick-off",8.04166666666667,2,1.25,1,1.75,1.625,0.5,4,0,0,0,0,0,0.084370717406273,0.101414408534765,0,0,0,"2018/2019"
"1866",1866,1866,"Hugo Lloris","19","TOT","BOU","True",7,0,0,90,1917.30786133,1670.83398438,"Goalkeeper",54,15.25,7.92699239582362e-14,0,1.52499999999999,"2018-12-26 15:00:00","afternoon kick-off",2.95833333333333,3,0.75,1,1.75,2.25,1,4.25,0,0,0,0,0,0.027832668274641,0.129247076809406,0,0,0,"2018/2019"
"1867",1867,1867,"Hugo Lloris","20","TOT","WOL","True",1,0,0,90,1921.73669434,1623.35205078,"Goalkeeper",54,18.05,7.92699239582362e-14,0,1.79999999999999,"2018-12-29 15:00:00","afternoon kick-off",3,3.5,0.5,1.25,1,2.25,1.5,5.25,0,0,0,0,0,0.032480951398611,0.144684337079525,0,0,0,"2018/2019"
"1868",1868,1868,"Hugo Lloris","21","TOT","CAR","False",7,0,0,90,1899.80041504,1568.88061523,"Goalkeeper",54,16.6,7.92699239582362e-14,0,1.64999999999999,"2019-01-01 17:30:00","afternoon kick-off",3.10416666666667,3.25,1.25,1,2,1.625,1,3.75,0,0,0,0,0,0.0127570014446974,0.157441338524222,0,0,0,"2018/2019"
"1869",1869,1869,"Hugo Lloris","22","TOT","MUN","True",4,0,0,90,1903.80615234,1854.82348633,"Goalkeeper",54,23.25,7.92699239582362e-14,0,2.29999999999999,"2019-01-13 16:30:00","afternoon kick-off",11.9583333333333,3.75,1.25,3.5,0.75,1.75,2.25,4,0,0,0,0,0,0.0481898076832295,0.121260428801179,0,0,0,"2018/2019"
"1870",1870,1870,"Hugo Lloris","23","TOT","FUL","False",3,0,0,90,1893.05053711,1565.45458984,"Goalkeeper",54,33.85,7.92699239582362e-14,0,3.37499999999999,"2019-01-20 16:00:00","afternoon kick-off",6.97916666666667,2.25,1,1,1.75,1.125,0.75,4.75,0,0,0,0,0,0.0134391542524099,0.106866914778948,0,0,0,"2018/2019"
"1871",1871,1871,"Hugo Lloris","24","TOT","WAT","True",2,0,0,90,1895.3815918,1659.68737793,"Goalkeeper",54,33,7.92699239582362e-14,0,3.29999999999999,"2019-01-30 20:00:00","night kick-off",10.1666666666667,1.5,1.25,1.5,1.25,1.25,1.5,3.75,0,0,0,0,0,0.0235828775912523,0.0979688409715891,0,0,0,"2018/2019"
"1872",1872,1872,"Hugo Lloris","25","TOT","NEW","True",6,0,0,90,1897.48486328,1644.73083496,"Goalkeeper",54,31.35,7.92699239582362e-14,0,3.125,"2019-02-02 12:30:00","lunchtime kick-off",2.6875,1.75,0.75,1.5,1.25,1.75,1,4,0,0,0,0,0,0,0.0852118395268918,0,0,0,"2018/2019"
"1873",1873,1873,"Hugo Lloris","26","TOT","LEI","True",12,0,0,90,1899.44714355,1684.39147949,"Goalkeeper",54,27.75,7.92699239582362e-14,0,2.775,"2019-02-10 13:30:00","lunchtime kick-off",8.04166666666667,1.25,0.75,1.21875,1.8125,1.625,0.484375,3.75,0,0,0,0,0,0.063725858926773,0.100747890770435,0,0,0,"2018/2019"
"1874",1874,1874,"Hugo Lloris","27","TOT","BUR","False",1,0,0,90,1916.56445312,1646.56311035,"Goalkeeper",55,34.1,7.92699239582362e-14,0,3.4,"2019-02-23 12:30:00","lunchtime kick-off",12.9583333333333,2,0.75,1.5,1,2.125,1.625,5.75,0,0,0,0,0,0.0179898738861084,0.105298610404134,0,0,0,"2018/2019"
"1875",1875,1875,"Hugo Lloris","28","TOT","CHE","False",1,0,0,90,1903.3326416,1822.84448242,"Goalkeeper",55,29.85,7.92699239582362e-14,0,2.975,"2019-02-27 20:00:00","night kick-off",4.3125,1.75,1,1.27777777777778,3.05555555555556,1.5,0.5,5.25,0,0,0,0,0,0.0171767622232437,0.0988924950361251,0,0,0,"2018/2019"
"1876",1876,1876,"Hugo Lloris","29","TOT","ARS","True",10,0,0,90,1891.22241211,1848.32421875,"Goalkeeper",55,29,7.92699239582362e-14,0,2.9,"2019-03-02 12:30:00","lunchtime kick-off",2.6875,1.25,1.25,2.5,1.25,1,1.625,5,0,0,0,0,0,0,0.0988924950361251,0,0,0,"2018/2019"
"1877",1877,1877,"Hugo Lloris","30","TOT","SOU","False",1,0,0,90,1899.38452148,1643.19897461,"Goalkeeper",55,35.7,7.92699239582362e-14,0,3.575,"2019-03-09 15:00:00","afternoon kick-off",7.10416666666667,1.25,1.5,1.25,1.75,0.75,0.5,6,0,0,0,0,0,0.0118614304810763,0.0470280665904284,0,0,0,"2018/2019"
"1878",1878,1878,"Hugo Lloris","32","TOT","LIV","False",1,0,0,90,1898.80700684,1978.20690918,"Goalkeeper",54,18.3,7.92699239582362e-14,0,1.85,"2019-03-31 16:30:00","afternoon kick-off",22.0625,0.75,1.75,2.75,0.75,0.25,2,3.25,0,0,0,0,0,0.027711931616068,0.056750124320388,0,0,0,"2018/2019"
"1879",1879,1879,"Hugo Lloris","32","TOT","CRY","True",6,0,0,90,1894.24182129,1698.17602539,"Goalkeeper",54,17.7,7.92699239582362e-14,0,1.79999999999999,"2019-04-03 19:45:00","night kick-off",3.13541666666667,0.75,1.75,1.75,1.5,0.25,1.125,3.25,0,0,0,0,0,0,0.0395733620971443,0,0,0,"2018/2019"
"1880",1880,1880,"Hugo Lloris","34","TOT","HUD","True",6,0,0,90,1907.73498535,1504.82373047,"Goalkeeper",54,21,7.92699239582362e-14,0,2.125,"2019-04-13 12:30:00","lunchtime kick-off",9.69791666666667,1.25,1.25,1,3,0.75,0,4.5,0,0,0,0,0,0.028611309826374,0.0681846719235183,0,0,0,"2018/2019"
"1881",1881,1881,"Hugo Lloris","35","TOT","MCI","False",0,0,0,0,1916.28979492,2007.9185791,"Goalkeeper",54,12.4,7.92699239582362e-14,0,1.25,"2019-04-20 12:30:00","lunchtime kick-off",7,2,1,2.5,0.5,1,2.25,3.5,0,0,0,0,0,0.0340524278581142,0.0903756693005562,0,0,0,"2018/2019"
"1882",1882,1882,"Hugo Lloris","35","TOT","BHA","True",6,0,0,90,1912.12963867,1602.32495117,"Goalkeeper",54,9.50000000000002,7.92699239582362e-14,0,0.949999999999995,"2019-04-23 19:45:00","night kick-off",3.30208333333333,1.75,0.75,0,2.5,1,0.375,3.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1883",1883,1883,"Hugo Lloris","36","TOT","WHU","True",4,0,0,90,1913.46728516,1678.0723877,"Goalkeeper",54,8.40000000000002,7.92699239582362e-14,0,0.824999999999995,"2019-04-27 12:30:00","lunchtime kick-off",3.69791666666667,1.75,0.25,0.75,2,1.5,0.25,4.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1884",1884,1884,"Hugo Lloris","37","TOT","BOU","False",3,0,0,90,1884.04516602,1672.44384766,"Goalkeeper",54,16.3,7.92699239582362e-14,0,1.625,"2019-05-04 12:30:00","lunchtime kick-off",7,1.25,0.5,2.25,1.75,1,1,4,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1885",1885,1885,"Hugo Lloris","38","TOT","EVE","True",3,0,0,90,1902.64868164,1763.89575195,"Goalkeeper",54,24.65,7.92699239582362e-14,0,2.475,"2019-05-12 15:00:00","afternoon kick-off",8.10416666666667,0.25,0.75,1.5,0.5,0.5,1.375,3.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1886",1886,1886,"Idrissa Gueye","5","EVE","WHU","True",2,0,0,90,1693.6027832,1638.73608398,"Midfielder",49,18.15,2.55000000000008,6.25,2.7,"2018-09-16 16:00:00","afternoon kick-off",15.0416666666667,1.75,1.5,0.5,2.5,1.5,0,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1887",1887,1887,"Idrissa Gueye","6","EVE","ARS","False",2,0,0,90,1676.47705078,1816.79187012,"Midfielder",49,18.65,3.47500000000008,6.5,2.875,"2018-09-23 16:00:00","afternoon kick-off",7,1.5,1.75,2.5,1.75,1.125,1.75,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1888",1888,1888,"Idrissa Gueye","7","EVE","FUL","True",3,0,0,90,1671.82849121,1622.90441895,"Midfielder",49,18.4,3.17500000000008,0.25,2.2,"2018-09-29 15:00:00","afternoon kick-off",5.95833333333333,1,2,1.75,2,0.625,1.125,1.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1889",1889,1889,"Idrissa Gueye","8","EVE","LEI","False",2,0,0,90,1676.35498047,1700.09533691,"Midfielder",49,18.7,7.80000000000008,0.75,2.725,"2018-10-06 15:00:00","afternoon kick-off",7,1.25,1.5,2,1.75,0.75,1.125,1.75,0,0,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"1890",1890,1890,"Idrissa Gueye","9","EVE","CRY","True",2,0,0,90,1686.63330078,1649.95349121,"Midfielder",49,20.2,8.62500000000008,0.75,2.95,"2018-10-21 16:00:00","afternoon kick-off",15.0416666666667,1.5,1.5,0.5,0.75,1.125,0.875,2.25,0,0,0.00405017007142305,0,0.00405017007142305,0.00405017007142305,0.488211676478387,0.0134571511298418,0.25,0.5,"2018/2019"
"1891",1891,1891,"Idrissa Gueye","10","EVE","MUN","False",1,0,0,77,1697.47180176,1840.23901367,"Midfielder",48,22.15,10.0500000000001,1,3.3,"2018-10-28 16:00:00","afternoon kick-off",7,1.75,0.75,1.75,2,1.625,1.125,2.25,0,0,0,0,0,0.12478506565094,0.501278832554818,0.0187186887487769,0,0.75,"2018/2019"
"1892",1892,1892,"Idrissa Gueye","11","EVE","BHA","True",2,0,0,90,1693.97729492,1644.74609375,"Midfielder",48,18.25,12.8250000000001,1,3.175,"2018-11-03 15:00:00","afternoon kick-off",5.95833333333333,2,0.75,0.75,0.5,1.625,1.625,2,0,0,0,0,0,0.144470162281729,0.54466989267113,0.0313419852974779,0,1.03746397694524,"2018/2019"
"1893",1893,1893,"Idrissa Gueye","12","EVE","CHE","False",3,0,0,90,1700.07775879,1873.54638672,"Midfielder",48,15.6,8.27500000000008,0.75,2.45,"2018-11-11 14:15:00","lunchtime kick-off",7.96875,2,1,3,0.75,1.625,2,1.75,0,0,0.0110006396811702,0,0.0110006396811702,0.297390133228357,0.548397683959874,0.017380675767959,0.259365994236311,0.518731988472622,"2018/2019"
"1894",1894,1894,"Idrissa Gueye","13","EVE","CAR","True",3,0,0,90,1706.02880859,1555.59130859,"Midfielder",48,17.95,10.2750000000001,0.75,2.9,"2018-11-24 15:00:00","afternoon kick-off",13.03125,1.5,0.75,1.67857142857143,2,1.375,1.05357142857143,2,0,0,0.0110006396811702,0,0.0110006396811702,0.0206777087334941,0.548397683959874,0.0270577448202829,0.259365994236311,0.778097982708934,"2018/2019"
"1895",1895,1895,"Idrissa Gueye","14","EVE","LIV","False",2,0,0,90,1710.35522461,1913.62963867,"Midfielder",48,14.55,8.25000000000008,0.5,2.35,"2018-12-02 16:15:00","afternoon kick-off",8.05208333333333,1.25,0.75,2.5,0.5,1.375,2,2.25,0,0,0.0245778580392128,0,0.0245778580392128,0.104897279474852,0.512834313279958,0.0215990890772954,0.518731988472622,0.518731988472622,"2018/2019"
"1896",1896,1896,"Idrissa Gueye","15","EVE","NEW","True",2,0,0,90,1707.85925293,1633.42919922,"Midfielder",48,14.8,5.45000000000008,0.5,2.1,"2018-12-05 19:45:00","night kick-off",3.14583333333333,1,0.5,1.25,1.25,1.375,1.625,2.5,0,0,0.0236903242766857,0,0.0236903242766857,0.031797194853425,0.374660475179554,0.00932761933654547,0.5,0.25,"2018/2019"
"1897",1897,1897,"Idrissa Gueye","16","EVE","WAT","True",2,0,0,70,1704.15014648,1634.95959473,"Midfielder",48,12.05,8.67500000000008,0.5,2.125,"2018-12-10 20:00:00","night kick-off",5.01041666666667,0.5,0.5,0.5,2,1.125,0.375,2.5,0,0,0.0170319406315684,0,0.0170319406315684,0.2591712474823,0.344697115942836,0.0136098619550467,0.5,0.5,"2018/2019"
"1898",1898,1898,"Idrissa Gueye","17","EVE","MCI","False",0,0,0,0,1699.59472656,1986.79394531,"Midfielder",48,12,6.22500000000008,0.5,1.875,"2018-12-15 12:30:00","lunchtime kick-off",4.6875,1,1,2.25,1,1,1.75,2.25,0,0,0.0180338194922489,0,0.0180338194922489,0.143722260151716,0.490661857540117,0.00453413924311889,0.529411764705882,0.264705882352941,"2018/2019"
"1899",1899,1899,"Idrissa Gueye","18","EVE","TOT","True",0,0,0,0,1697.36645508,1908.8359375,"Midfielder",48,9.55000000000001,5.02500000000008,0.25,1.475,"2018-12-23 16:00:00","afternoon kick-off",8.14583333333333,1,1.75,2,1.25,0.5,1.625,1.5,0,0,0,0,0,0,0,0,0,0.36,"2018/2019"
"1900",1900,1900,"Idrissa Gueye","19","EVE","BUR","False",0,0,0,15,1688.89453125,1612.08215332,"Midfielder",48,6.40000000000001,4.62500000000008,0.25,1.125,"2018-12-26 15:00:00","afternoon kick-off",2.95833333333333,1.5,3,0.75,1.75,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0.5625,"2018/2019"
"1901",1901,1901,"Idrissa Gueye","20","EVE","BHA","False",2,0,0,90,1703.8470459,1629.15075684,"Midfielder",48,3.80000000000001,0.375000000000076,0,0.424999999999997,"2018-12-29 15:00:00","afternoon kick-off",3,2.5,3,0.5,1.5,0.875,0.25,0.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1902",1902,1902,"Idrissa Gueye","21","EVE","LEI","True",2,0,0,90,1695.17651367,1692.67651367,"Midfielder",48,5.65000000000002,7.30000000000008,2.5,1.55,"2019-01-01 12:30:00","lunchtime kick-off",2.89583333333333,2,2.75,0.75,0.75,0.625,1.125,0.5,0,0,0,0,0,0,0,0,0,1.71428571428571,"2018/2019"
"1903",1903,1903,"Idrissa Gueye","22","EVE","BOU","True",3,0,0,90,1685.86340332,1659.49816895,"Midfielder",48,9.55000000000001,9.05000000000008,3,2.175,"2019-01-13 14:15:00","lunchtime kick-off",12.0729166666667,1.75,2.25,1.5,3,0.625,0.75,1,0,0,0,0,0,0,0,0,0,0.923076923076923,"2018/2019"
"1904",1904,1904,"Idrissa Gueye","23","EVE","SOU","False",1,0,0,90,1694.20129395,1637.13195801,"Midfielder",48,12.75,10.3750000000001,4,2.725,"2019-01-19 15:00:00","afternoon kick-off",6.03125,1.75,0.75,1,1.5,1.125,1,1.75,0,0,0.015497861332015,0,0.015497861332015,0.086295888220009,0.126712405956105,0.0230957159870549,0.631578947368421,0.631578947368421,"2018/2019"
"1905",1905,1905,"Idrissa Gueye","24","EVE","HUD","False",0,0,0,0,1686.04577637,1513.49768066,"Midfielder",48,17.45,11.6500000000001,4,3.325,"2019-01-29 19:45:00","night kick-off",10.1979166666667,0.75,1,0.25,1.5,0.5,0.375,2,0,0,0.0122691402211785,0,0.0122691402211785,0.0752627784386278,0.163307626266032,0.0182841084897518,0.5,0.5,"2018/2019"
"1906",1906,1906,"Idrissa Gueye","25","EVE","WOL","True",0,0,0,0,1691.25317383,1651.38122559,"Midfielder",48,11.8,4.35000000000008,1.5,1.775,"2019-02-02 15:00:00","afternoon kick-off",3.80208333333333,1,0.75,1.75,2,1.125,1,1.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"1907",1907,1907,"Idrissa Gueye","25","EVE","MCI","True",2,0,0,90,1676.09472656,1963.87255859,"Midfielder",48,7.90000000000001,2.60000000000008,1,1.15,"2019-02-06 19:45:00","night kick-off",4.19791666666667,1.25,1.25,2.5,0.75,1.125,1.625,1,0,0,0,0,0,0,0,0,0,0,"2018/2019"
